data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,avg_positive_polarity,shares
0,0,0,0,0,1,0.33133116,1000
0,1,0,0,0,0,0.2309091,1400
0,0,0,1,0,0,0.35175282,5600
0,0,0,1,0,0,0.34783146,2100
0,0,0,1,0,0,0.32592592,4900
0,0,1,0,0,0,0.43678978,3100
0,0,1,0,0,0,0.4071699,5200
0,0,0,0,0,0,0.33978173,4700
0,0,0,0,0,1,0.45951912,7200
0,0,0,0,1,0,0.4060606,680
0,0,0,0,1,0,0.25681818,2600
0,1,0,0,0,0,0.39589226,5400
0,0,0,0,0,0,0.425,1000
0,0,0,0,1,0,0.36404762,1800
0,0,0,0,1,0,0.3397619,1900
0,0,0,0,1,0,0.27884012,1500
0,0,0,0,1,0,0.36718953,3300
0,0,0,0,0,0,0.48125,1100
0,0,1,0,0,0,0.35433885,1100
0,0,1,0,0,0,0.38831168,1100
0,0,0,0,0,1,0.3603956,1600
0,0,0,0,1,0,0.35440475,2400
0,0,0,0,1,0,0.37546295,765
0,0,0,0,0,0,0.44666666,760
0,0,0,0,0,1,0.4435212,1000
0,0,1,0,0,0,0.44941077,668
0,0,0,0,1,0,0.31650433,849
0,0,0,0,1,0,0.45650896,1100
0,1,0,0,0,0,0.38148147,2100
0,0,0,0,1,0,0.36530304,1000
0,0,0,0,1,0,0.30844155,429
0,0,0,0,0,0,0.64375,9100
0,0,1,0,0,0,0.38859674,1300
0,0,0,0,1,0,0.34588745,1100
0,0,0,0,1,0,0.42857143,816
0,1,0,0,0,0,0.6180826,913
0,1,0,0,0,0,0.59074074,812
0,1,0,0,0,0,0.39102563,2100
0,0,0,1,0,0,0.33883333,57600
0,0,0,0,1,0,0.44166666,1600
0,0,0,0,0,0,0.61507934,1300
0,0,0,0,1,0,0.40230602,1200
0,0,0,0,1,0,0.28214285,735
0,0,0,0,0,1,0.28122294,842
0,1,0,0,0,0,0.4891414,15200
0,0,0,0,1,0,0.34300146,492
0,0,0,0,0,0,0.34026647,2500
0,0,0,0,1,0,0.4772099,2900
0,0,1,0,0,0,0.31879058,593
0,0,0,0,0,0,0.46612123,753
0,0,0,0,1,0,0.20181818,1500
0,0,0,0,1,0,0.4040404,768
0,1,0,0,0,0,0.53459597,1100
0,1,0,0,0,0,0.2588889,920
1,0,0,0,0,0,0.2607284,1700
0,0,0,0,1,0,0.40281385,1800
0,0,0,0,1,0,0.45863637,1200
0,0,0,0,1,0,0.35529274,3200
0,0,0,0,0,1,0.42902893,911
0,0,0,0,1,0,0.29415584,1100
0,0,0,1,0,0,0.2623106,1200
1,0,0,0,0,0,0.4155303,2000
1,0,0,0,0,0,0.4092143,765
0,0,0,0,1,0,0.29601112,26900
1,0,0,0,0,0,0.22904763,736
1,0,0,0,0,0,0.39212963,3000
0,0,0,0,0,1,0.26666668,1400
0,0,1,0,0,0,0.30622897,3500
0,0,0,1,0,0,0.225,2000
0,0,0,0,0,0,0.4582784,1600
0,0,0,0,1,0,0.39863637,1400
0,0,0,0,1,0,0.4520202,18400
0,0,1,0,0,0,0.3303842,1300
0,0,0,0,0,1,0.29327616,4400
0,0,0,0,1,0,0.24331033,578
0,1,0,0,0,0,0.24726108,2200
0,0,1,0,0,0,0.37727273,626
0,0,0,0,0,1,0.37432122,1300
0,0,1,0,0,0,0.40142044,1600
0,0,0,1,0,0,0.34584725,28400
0,0,1,0,0,0,0.2675541,937
0,0,0,0,1,0,0.34515592,1900
1,0,0,0,0,0,0.4316574,2400
0,0,1,0,0,0,0.33013654,2400
0,0,0,0,1,0,0.31279668,656
0,0,0,0,0,0,0.2551948,3900
0,0,1,0,0,0,0.43415752,1700
0,0,1,0,0,0,0.28333333,2300
0,0,0,0,1,0,0.45714286,1800
0,0,0,1,0,0,0.3947861,906
0,0,1,0,0,0,0.30444214,612
1,0,0,0,0,0,0.45142046,20800
0,1,0,0,0,0,0.36448485,726
0,0,1,0,0,0,0.37732008,2400
0,1,0,0,0,0,0.3846154,1800
0,0,0,0,1,0,0.41758773,1400
0,0,0,0,0,0,0.40711823,1100
1,0,0,0,0,0,0.34203598,1200
0,1,0,0,0,0,0.56805557,698
0,0,1,0,0,0,0.40138888,3400
0,1,0,0,0,0,0.36623377,926
0,1,0,0,0,0,0.45089287,845
0,0,0,0,0,0,0.43492064,3700
0,1,0,0,0,0,0.3006734,855
0,0,0,0,0,1,0.32777777,838
0,0,0,0,1,0,0.19431818,5000
1,0,0,0,0,0,0.29370177,1200
1,0,0,0,0,0,0.38079634,2400
0,0,1,0,0,0,0.41689977,676
0,0,0,0,1,0,0.490625,1700
0,0,1,0,0,0,0.50416666,2600
0,1,0,0,0,0,0.34517047,35100
0,0,0,0,0,0,0.29295704,617900
0,0,1,0,0,0,0.30315527,2400
0,0,0,0,0,0,0.5,14500
0,0,0,0,1,0,0.35362318,1300
0,0,0,0,1,0,0.38169792,4300
0,0,1,0,0,0,0.31927758,770
0,0,0,0,0,0,0.40833333,1400
0,0,0,0,0,0,0.47708333,2100
0,0,0,0,0,0,0.5435714,10000
0,0,0,0,0,0,0.5477273,14200
0,0,1,0,0,0,0.2527898,531
0,0,1,0,0,0,0.28951856,966
0,0,0,1,0,0,0.36216518,2800
0,0,0,0,0,1,0.36441424,1600
0,0,0,0,1,0,0.42518517,2400
0,0,0,0,0,0,0.375,1000
0,1,0,0,0,0,0.39067608,379
0,0,0,0,1,0,0.32809916,9600
0,0,1,0,0,0,0.37738094,1400
0,0,1,0,0,0,0.6,2800
1,0,0,0,0,0,0.4119748,3600
0,0,1,0,0,0,0.3825284,597
0,0,0,0,1,0,0.455042,1900
0,0,0,0,1,0,0.38443032,1200
1,0,0,0,0,0,0.44604167,1000
0,0,0,1,0,0,0.28060606,5200
0,1,0,0,0,0,0.40635958,621
0,0,0,0,0,0,0.3719121,2900
0,0,0,0,0,1,0.37943724,1400
0,0,0,0,1,0,0.5833333,1400
0,0,0,0,0,1,0.29072702,1600
0,0,0,0,0,0,0.36666667,12800
0,0,0,0,0,0,0.375,1900
0,1,0,0,0,0,0.38669914,1100
1,0,0,0,0,0,0.43766665,972
0,1,0,0,0,0,0.43359572,2300
0,0,0,0,1,0,0.33704004,2100
0,0,1,0,0,0,0.34066558,2100
0,0,0,0,1,0,0.45524177,2000
0,0,0,0,1,0,0.37108028,1100
1,0,0,0,0,0,0.3789394,1900
0,0,1,0,0,0,0.30837542,1000
0,0,1,0,0,0,0.3134075,2100
0,0,0,0,0,1,0.30377886,873
0,0,0,0,1,0,0.42872474,6000
1,0,0,0,0,0,0.28815427,1300
0,0,0,0,0,0,0.38214287,1200
1,0,0,0,0,0,0.4022078,1200
0,0,0,0,0,0,0,6900
0,0,0,0,0,0,0.37462407,1100
0,0,0,0,0,0,0.4872159,36200
0,0,0,0,1,0,0.3705303,13300
0,0,0,0,0,1,0.3673351,1300
0,0,0,0,0,1,0.20284091,1000
0,0,0,1,0,0,0.4705,4500
0,0,0,0,1,0,0.42791224,3100
0,0,1,0,0,0,0.32458135,1200
0,0,0,1,0,0,0.39200813,1900
0,0,1,0,0,0,0.37560606,3800
0,0,1,0,0,0,0.3691829,2200
0,0,1,0,0,0,0.3251148,731
0,0,0,1,0,0,0.34887156,1900
0,0,1,0,0,0,0.4173913,956
0,0,0,0,0,0,0.3,1500
0,0,0,1,0,0,0.28904966,4000
0,0,0,0,0,1,0.30801794,2000
0,0,1,0,0,0,0.39792207,2500
1,0,0,0,0,0,0.3609596,838
0,0,1,0,0,0,0.42083332,7400
1,0,0,0,0,0,0.49545455,801
0,0,1,0,0,0,0.39738095,1300
0,0,1,0,0,0,0.37980482,5100
0,0,0,0,1,0,0.35,1600
1,0,0,0,0,0,0.3717718,3300
0,0,0,0,0,0,0.38459596,2100
0,0,0,0,0,0,0.54,1300
0,0,1,0,0,0,0.37093794,1700
0,0,0,0,0,1,0.34902596,2600
0,0,0,0,1,0,0.36062315,1000
0,0,0,0,0,0,0.40748897,1200
1,0,0,0,0,0,0.44237834,1300
0,0,0,0,0,0,0.3274436,949
0,1,0,0,0,0,0.25,2400
1,0,0,0,0,0,0.3620068,2300
1,0,0,0,0,0,0.38116324,2200
0,0,0,0,1,0,0.32943723,1700
0,0,0,0,0,1,0.32914793,2900
0,0,0,0,0,1,0.2902098,1400
0,0,0,0,0,0,0.33559832,13000
0,1,0,0,0,0,0.3395257,1500
0,0,0,0,1,0,0.5298328,3400
0,0,0,0,0,0,0.3638889,889
0,0,1,0,0,0,0.23741765,3700
0,0,0,0,0,0,0.21888715,976
1,0,0,0,0,0,0.42900434,2000
0,0,0,0,0,1,0.35093167,4500
0,0,1,0,0,0,0.44761905,3400
0,0,0,0,1,0,0.45024598,1900
0,0,0,0,1,0,0.40189075,5600
0,0,1,0,0,0,0.37545788,17800
0,0,1,0,0,0,0.3087963,2000
0,0,0,0,0,0,0.36158842,7700
0,0,0,0,0,1,0.30220684,3100
0,0,0,0,1,0,0.46515152,3800
0,0,0,0,0,0,0.31943384,1500
0,0,1,0,0,0,0.24512987,1800
0,0,0,1,0,0,0.296524,2100
0,0,0,1,0,0,0.36481482,1600
0,0,0,0,1,0,0.23409091,1400
0,0,0,0,0,1,0.40553495,1100
0,0,0,0,0,0,0.45,1500
0,0,0,0,0,1,0.35959595,1400
0,0,1,0,0,0,0.37046024,1500
0,0,0,0,1,0,0.3414677,3900
0,0,0,0,0,0,0.25416666,3000
0,0,0,0,1,0,0.40568674,2900
0,0,0,0,0,1,0.3690476,1100
0,0,0,0,0,0,0.14917356,1800
0,1,0,0,0,0,0.31762213,1600
0,0,0,0,0,0,0.42875,1100
0,0,0,0,1,0,0.30727273,1000
0,0,0,0,1,0,0.31338784,2100
0,1,0,0,0,0,0.26001576,2300
0,0,0,1,0,0,0.48472223,1300
1,0,0,0,0,0,0.23304924,8700
1,0,0,0,0,0,0.33425927,1300
0,0,0,0,0,1,0.20252526,674
0,0,0,0,0,0,0.38949275,24300
0,0,0,0,0,1,0.32083333,897
0,0,0,0,1,0,0.39109942,4900
0,0,0,0,0,1,0.33672652,9700
0,0,1,0,0,0,0.32670453,951
0,0,0,0,0,0,0.46927083,1100
0,0,1,0,0,0,0.32271826,6200
0,0,0,0,0,1,0.36404222,983
0,0,1,0,0,0,0.13705234,1400
0,0,1,0,0,0,0.43550482,1500
0,0,0,1,0,0,0.31666887,4900
0,0,0,1,0,0,0.14272186,1500
0,1,0,0,0,0,0.2738437,1200
0,0,0,1,0,0,0.21818182,1900
0,0,1,0,0,0,0.36516526,1500
0,0,0,0,1,0,0.3656509,2000
0,1,0,0,0,0,0.25055343,1200
0,1,0,0,0,0,0.2903409,2100
1,0,0,0,0,0,0.37092352,12000
1,0,0,0,0,0,0.44723707,2900
0,0,1,0,0,0,0.375,907
0,0,0,0,1,0,0.43333334,3100
0,0,0,0,0,0,0.38076922,22200
0,0,0,0,1,0,0.41173214,1600
0,1,0,0,0,0,0.51428574,1300
0,0,0,1,0,0,0.38893938,3800
0,0,0,0,0,0,0.37397817,1000
0,0,0,0,1,0,0.35532108,11200
0,0,0,0,0,0,0.4492424,3200
1,0,0,0,0,0,0.28448322,5400
0,0,0,1,0,0,0.3839394,6400
0,0,0,0,0,1,0.2556818,765
0,0,1,0,0,0,0.34465608,821
0,0,0,0,0,1,0.5,1000
0,0,1,0,0,0,0.31040403,895
0,0,1,0,0,0,0.4365476,1300
1,0,0,0,0,0,0.30746162,1600
0,0,0,0,0,0,0.52,2300
0,0,0,0,1,0,0.26764068,1600
0,0,0,0,0,0,0.40905383,2200
0,0,0,1,0,0,0.26363635,1200
0,0,0,0,1,0,0.26565436,2800
0,0,0,0,0,1,0.40222943,2400
0,0,0,0,0,0,0.47843137,7600
1,0,0,0,0,0,0.3159091,8800
0,0,1,0,0,0,0.41100478,4200
1,0,0,0,0,0,0.32940444,3800
0,0,0,0,1,0,0.2510101,1800
0,0,0,0,0,0,0.46666667,2500
0,0,0,1,0,0,0.3529762,985
0,0,0,0,0,1,0.22792208,846
0,1,0,0,0,0,0.30102813,929
0,0,1,0,0,0,0.5535714,1500
0,1,0,0,0,0,0.4165873,1500
1,0,0,0,0,0,0.36,4000
0,0,0,0,0,0,0.25281385,3300
0,0,0,0,1,0,0.39285713,3800
0,0,0,0,1,0,0.34364295,1400
0,0,0,0,0,0,0.5238889,2200
0,0,0,1,0,0,0.28999203,1800
0,0,0,1,0,0,0.34621212,2300
0,0,0,0,0,0,0.54444444,4200
0,0,0,1,0,0,0.4377451,6200
0,0,0,0,1,0,0.42222223,22300
1,0,0,0,0,0,0.36933333,2900
0,0,0,0,1,0,0.3439394,5300
0,0,1,0,0,0,0.31694216,1500
0,0,1,0,0,0,0.34444445,1000
0,1,0,0,0,0,0.24512987,2700
0,0,0,0,1,0,0.37834665,14400
0,0,0,0,1,0,0.34153345,28300
0,0,1,0,0,0,0.30334416,1300
0,0,0,0,0,1,0.3551548,4400
0,1,0,0,0,0,0.26084656,4300
0,0,0,0,0,0,0.37882334,7900
0,1,0,0,0,0,0.36208335,689
0,0,0,0,1,0,0.38267046,3500
0,0,0,0,0,1,0.30118686,901
0,0,0,0,1,0,0.36869505,5400
0,0,0,0,1,0,0.32778454,5900
0,0,0,0,0,1,0.27411616,2300
0,0,0,0,1,0,0.389899,1500
0,1,0,0,0,0,0.50023323,1000
0,0,1,0,0,0,0,2300
0,0,0,0,0,0,0.40540352,3500
0,1,0,0,0,0,0.3826389,2000
0,0,0,0,1,0,0.3,1700
0,0,0,0,1,0,0.1925,2900
0,0,0,1,0,0,0.34183022,1500
0,0,0,0,0,0,0.51875,3600
0,0,0,0,0,0,0.35119048,3400
0,0,0,0,1,0,0.34376743,3100
0,0,0,0,0,1,0.3516109,1900
0,0,0,0,1,0,0.3732026,3800
0,0,0,0,1,0,0.43227273,3000
0,0,1,0,0,0,0.26806724,1000
0,1,0,0,0,0,0.24068181,18300
0,0,0,0,1,0,0.36094087,2800
0,0,0,1,0,0,0.375,2000
0,0,1,0,0,0,0.36858585,2900
0,0,0,0,1,0,0.4138889,1300
0,0,0,0,0,0,0.3809524,758
1,0,0,0,0,0,0.19,3100
0,0,0,0,0,0,0.4183194,1200
0,0,0,0,1,0,0.40092593,1600
0,0,0,0,0,0,0.39659092,1400
0,0,0,0,0,1,0.2002841,3400
0,1,0,0,0,0,0.39580742,1600
0,0,1,0,0,0,0.39743677,2700
0,0,0,0,1,0,0.22651516,1500
0,1,0,0,0,0,0.4702381,2500
0,0,0,0,1,0,0.41414142,690
0,0,1,0,0,0,0.30373624,1400
0,0,1,0,0,0,0.35637408,985
0,0,1,0,0,0,0.27673993,701
1,0,0,0,0,0,0.4103355,36200
0,0,1,0,0,0,0.31558442,2300
0,0,1,0,0,0,0.325,954
0,1,0,0,0,0,0.491388,1800
0,1,0,0,0,0,0.24372627,526
0,1,0,0,0,0,0.37961367,1200
0,0,0,0,1,0,0.3042749,2200
0,0,0,0,1,0,0.3608265,1500
0,0,0,0,1,0,0.16931818,2600
1,0,0,0,0,0,0.36131313,6800
0,1,0,0,0,0,0.28939393,6700
0,0,0,0,0,0,0.26527777,2900
0,0,1,0,0,0,0.38006994,1300
0,0,0,1,0,0,0.33944446,3900
0,0,0,0,1,0,0.26454544,2300
0,0,0,0,0,1,0.37791246,1500
1,0,0,0,0,0,0.34590018,2900
0,0,0,0,0,0,0.28060606,1200
0,0,0,0,0,1,0.31088746,940
0,1,0,0,0,0,0.25179926,1200
0,0,0,0,1,0,0.4187075,3500
0,0,0,0,0,0,0.4875,2500
0,0,0,0,0,0,0.5125,839
0,1,0,0,0,0,0.4034111,3400
0,0,0,0,0,1,0.28665072,2400
0,0,0,0,1,0,0.48188877,1700
0,0,0,0,0,0,0.5013889,1500
0,0,0,0,1,0,0.35555556,1300
0,0,0,0,1,0,0.4263373,3300
0,0,0,0,1,0,0.3,2400
0,0,0,0,0,1,0.35656565,3800
0,0,0,0,0,0,0.3814876,2200
0,0,0,0,1,0,0.32185036,6900
0,0,0,0,1,0,0.31822294,1000
0,0,0,0,1,0,0.37222221,1600
0,0,0,0,1,0,0.4134037,4500
0,0,0,0,1,0,0.4923585,1400
0,0,0,0,0,0,0.25588235,1500
0,0,0,1,0,0,0.33039773,2900
0,0,0,0,1,0,0.39170852,1400
0,0,0,0,0,0,0.3511708,5500
0,0,1,0,0,0,0.28666666,1400
0,1,0,0,0,0,0.43888888,845
0,0,0,0,0,1,0.36086124,2200
0,1,0,0,0,0,0.38356644,1100
0,0,0,1,0,0,0.34177488,1300
0,1,0,0,0,0,0.46091363,1200
0,0,0,0,0,1,0.3269751,27700
0,0,1,0,0,0,0.33363637,3200
0,0,1,0,0,0,0.5582143,838
0,0,0,1,0,0,0.4027622,2200
0,0,0,0,1,0,0,5900
0,0,1,0,0,0,0.4159867,2700
0,0,0,0,1,0,0.2833944,1100
0,0,0,0,1,0,0.44333333,1400
0,1,0,0,0,0,0.32300276,2600
0,0,1,0,0,0,0.34761906,3200
0,0,0,0,0,1,0.28185064,49000
0,0,0,0,1,0,0.30712122,2400
0,0,0,1,0,0,0.13901515,4400
0,1,0,0,0,0,0.37811005,994
0,0,0,0,0,0,0.42727274,9500
0,0,0,0,0,1,0.30876625,777
0,0,0,0,0,1,0.25138888,1700
0,0,0,0,1,0,0.2733766,4300
0,0,0,0,1,0,0.37522382,1200
0,0,1,0,0,0,0.31309524,2900
0,0,0,1,0,0,0.34039903,2700
1,0,0,0,0,0,0.24237373,985
0,1,0,0,0,0,0.34859505,1000
0,0,1,0,0,0,0.2859091,1500
0,0,0,0,1,0,0.38333333,1200
0,0,0,0,1,0,0.4411514,986
1,0,0,0,0,0,0.25353536,1000
0,0,1,0,0,0,0.3375,1700
0,1,0,0,0,0,0.32718855,1100
0,0,0,0,1,0,0.3846154,1100
0,0,1,0,0,0,0.3166996,772
0,0,0,0,1,0,0.35661095,2500
0,0,1,0,0,0,0.36174458,1500
0,1,0,0,0,0,0.42559808,812
0,1,0,0,0,0,0.41512397,1100
0,0,0,0,1,0,0.24444805,1100
0,0,0,0,0,1,0.38,1800
0,0,0,0,0,1,0.23340221,962
0,1,0,0,0,0,0.40341735,1100
1,0,0,0,0,0,0.312987,1200
0,0,0,0,1,0,0.47530302,1100
0,0,0,0,0,1,0.47291666,3300
1,0,0,0,0,0,0.32449496,16400
0,0,0,0,1,0,0.31080705,918
0,1,0,0,0,0,0.4534091,1200
0,0,0,0,1,0,0.45086148,20600
0,0,0,0,0,1,0.33257672,1200
0,0,0,0,1,0,0.21420455,1900
0,0,1,0,0,0,0.33285123,2300
0,0,0,0,0,0,0.48416668,899
0,0,0,0,0,0,0.295,1800
0,0,0,0,1,0,0.26753247,1100
0,0,0,0,1,0,0.41695076,2800
0,0,0,0,0,1,0,1300
0,0,0,0,1,0,0.34469697,2800
0,0,0,0,0,1,0.29981062,2000
0,0,0,0,0,0,0.46882716,852
0,0,0,0,0,1,0.36493722,2200
0,0,0,0,1,0,0.2605339,6000
1,0,0,0,0,0,0.3831375,1100
0,0,1,0,0,0,0.41047978,2800
0,0,0,0,1,0,0.44598484,17700
0,0,1,0,0,0,0.33125,3800
0,0,0,0,1,0,0.37704545,1400
0,0,0,0,0,1,0.33742425,918
0,0,0,0,1,0,0.41380954,2900
0,0,0,0,0,1,0.35589227,2100
0,0,0,0,1,0,0.34458333,10700
0,0,0,0,0,0,0.53145164,1500
0,0,0,1,0,0,0.29079875,12400
0,0,0,0,0,0,0.4076923,4300
0,0,1,0,0,0,0.37232143,1400
0,0,0,0,1,0,0.37161195,10900
0,1,0,0,0,0,0.38030303,2000
0,0,0,0,0,0,0.3115907,1100
0,0,0,0,0,0,0.41,1500
0,0,0,1,0,0,0.34461966,1600
0,0,0,0,0,0,0.71666664,1100
1,0,0,0,0,0,0.45042735,1100
0,0,1,0,0,0,0.3716288,3000
0,0,0,0,0,1,0.31351084,1300
0,0,1,0,0,0,0.3572614,11900
0,0,0,1,0,0,0.34857142,1500
0,0,1,0,0,0,0.30852273,949
0,0,1,0,0,0,0.30628476,1500
0,1,0,0,0,0,0.42867333,877
0,0,0,0,0,0,0.19727273,1900
0,0,0,0,1,0,0.47142857,3800
0,0,0,0,1,0,0.41092172,2100
0,0,0,0,1,0,0.37118506,1700
0,1,0,0,0,0,0.3526003,1200
0,0,0,1,0,0,0.40171078,15200
0,0,0,0,0,0,0.43744445,1100
0,0,1,0,0,0,0.31520978,1200
1,0,0,0,0,0,0.29155302,2200
0,0,0,0,0,1,0.29111353,753
0,1,0,0,0,0,0.42339572,31400
0,1,0,0,0,0,0.46041667,10600
0,1,0,0,0,0,0.41777778,1600
0,0,1,0,0,0,0.36076388,1400
0,1,0,0,0,0,0.475,768
0,0,1,0,0,0,0.26347402,1100
0,1,0,0,0,0,0.37307692,1500
0,0,0,0,1,0,0.37708333,12300
0,0,0,0,1,0,0.46851853,1100
0,1,0,0,0,0,0.40462962,1200
0,0,0,0,0,1,0.4964907,1100
0,0,0,0,0,0,0.37435898,2600
0,0,1,0,0,0,0.32152134,1400
0,0,0,0,1,0,0.38364568,2900
0,1,0,0,0,0,0.22001508,1300
0,0,0,0,0,0,0.51096195,1200
0,1,0,0,0,0,0.54702383,3800
0,0,0,0,1,0,0.44666666,1700
0,0,0,0,1,0,0.40664336,980
0,1,0,0,0,0,0.3318182,2000
0,0,0,0,0,1,0.34647495,3400
0,0,0,0,0,0,0.475,5100
0,0,0,1,0,0,0.525641,1600
0,0,1,0,0,0,0.27878788,946
0,1,0,0,0,0,0.31971925,1500
0,0,0,0,0,1,0.34761906,2100
0,0,0,1,0,0,0.37388888,1700
0,0,1,0,0,0,0.49100935,1300
0,0,0,0,0,0,0.2520071,2100
0,0,0,0,0,1,0.25600234,1100
0,0,0,0,0,1,0.3647558,1900
0,0,0,0,0,1,0.27715617,2000
0,0,0,1,0,0,0.3463384,2100
0,0,0,0,1,0,0.31424242,979
0,0,0,0,1,0,0.33149678,5400
0,0,0,0,0,1,0.38227272,1200
0,0,0,0,0,1,0.3469697,1100
0,0,1,0,0,0,0.34203044,2100
0,0,0,0,0,0,0.42382616,1000
0,0,0,0,1,0,0.25616163,750
0,0,0,1,0,0,0.525927,2000
0,0,0,0,0,0,0.54727274,4200
0,0,1,0,0,0,0.3043696,871
0,0,0,1,0,0,0.51666665,1200
0,0,0,0,0,1,0.30839646,1600
1,0,0,0,0,0,0.4066092,1400
1,0,0,0,0,0,0.46140692,1800
0,0,0,0,1,0,0.27916667,1800
0,1,0,0,0,0,0.33896104,965
0,0,0,0,1,0,0.4521836,1800
0,0,0,0,1,0,0.3139456,2700
0,0,0,0,0,0,0.45662338,3000
0,0,0,0,0,0,0.40238094,4900
0,0,1,0,0,0,0.46239668,2100
0,0,0,0,1,0,0.44099566,1600
0,0,0,1,0,0,0.5245921,2400
0,1,0,0,0,0,0.4406145,6300
0,0,0,0,1,0,0.38008657,3600
0,0,0,0,0,0,0.56153846,2200
0,0,1,0,0,0,0.24329004,2000
0,1,0,0,0,0,0.34187645,1100
0,0,0,0,0,1,0.32957155,2200
0,1,0,0,0,0,0.35416666,1300
0,1,0,0,0,0,0.28439867,4200
0,0,0,0,0,0,0.46666667,1200
0,0,0,0,0,1,0.27425888,2500
0,1,0,0,0,0,0.32666665,10300
0,0,1,0,0,0,0.27414623,2000
1,0,0,0,0,0,0.2090909,852
0,0,0,0,0,0,0.4324126,4200
1,0,0,0,0,0,0.43896103,1700
0,0,0,0,0,1,0.35808775,7900
0,0,0,0,0,0,0.23383838,9700
0,0,0,0,0,0,0.34168652,1200
0,0,0,0,0,1,0.41428572,1500
0,0,0,0,1,0,0.2025,2100
0,0,0,0,1,0,0.21103896,1400
1,0,0,0,0,0,0.4330452,1800
0,1,0,0,0,0,0.2512987,1700
0,0,0,1,0,0,0.33567494,782
0,1,0,0,0,0,0.47642046,1000
0,0,0,0,0,0,0.5012698,3900
0,0,0,0,1,0,0.27467534,1800
0,1,0,0,0,0,0.39992163,1100
1,0,0,0,0,0,0.575,2400
0,0,0,0,0,0,0.4138889,1600
0,0,0,0,1,0,0.3310185,924
0,1,0,0,0,0,0.4082479,1400
1,0,0,0,0,0,0.41607141,2500
0,0,1,0,0,0,0.47927272,1700
1,0,0,0,0,0,0.42833334,2000
0,0,0,0,1,0,0.39604223,903
0,0,0,0,1,0,0.5263889,3300
0,0,0,1,0,0,0.36056882,1700
0,0,0,1,0,0,0.42785713,11300
0,1,0,0,0,0,0.4419697,1200
0,0,0,0,1,0,0.34201452,1200
0,0,0,0,1,0,0.3569028,1800
0,0,1,0,0,0,0.41428572,935
0,1,0,0,0,0,0.3551948,979
0,1,0,0,0,0,0.250962,1000
0,0,0,0,1,0,0.32106173,1700
0,1,0,0,0,0,0.2613853,944
0,1,0,0,0,0,0.43401155,2300
0,0,0,0,0,0,0.415625,1300
0,0,0,0,0,1,0.23530012,1100
0,0,0,0,0,0,0.3868277,10800
0,0,0,0,0,0,0.47537878,1300
0,0,0,1,0,0,0.46472594,2800
0,0,1,0,0,0,0.20020923,1400
0,0,0,0,0,0,0.43,4200
0,0,0,0,0,1,0.24511784,3500
0,1,0,0,0,0,0.43257576,942
0,0,0,0,0,1,0.35543478,1200
0,0,0,1,0,0,0.34791666,1800
0,0,0,0,1,0,0.30162337,905
0,0,0,0,1,0,0.30774146,1100
0,0,1,0,0,0,0.16845238,1600
1,0,0,0,0,0,0.42326006,22300
0,0,0,1,0,0,0.3125,6200
0,0,0,0,0,0,0.43511906,2700
0,0,0,0,1,0,0.30233175,1200
0,0,0,0,0,0,0.46133333,1100
0,0,0,0,1,0,0.35985804,1800
1,0,0,0,0,0,0.50166667,990
0,1,0,0,0,0,0.43414328,2400
1,0,0,0,0,0,0.3229888,1400
0,0,0,0,0,1,0.2884261,2600
0,0,0,0,0,1,0.20416667,802
0,0,0,0,1,0,0.44112402,2500
0,0,0,0,0,1,0.40191388,1900
0,0,0,0,1,0,0.40568182,3200
0,0,0,0,0,1,0.23333333,1100
0,0,0,1,0,0,0.48173553,11600
0,0,0,1,0,0,0.33679196,3500
0,0,1,0,0,0,0.29455033,1600
0,0,1,0,0,0,0.40969157,6600
0,1,0,0,0,0,0.40684992,2200
0,0,0,0,1,0,0.48396105,1900
0,0,0,1,0,0,0.3578757,2100
0,1,0,0,0,0,0.37,7900
0,0,1,0,0,0,0.4401066,2000
0,1,0,0,0,0,0.41685605,14700
0,0,0,0,0,0,0.24772727,2900
0,0,0,0,0,0,0.4321164,4000
0,0,1,0,0,0,0.35666665,1800
1,0,0,0,0,0,0.43071428,1200
0,0,0,0,0,0,0.39262772,998
0,0,0,0,0,0,0.400202,620
0,0,0,0,0,1,0.31071427,1500
0,0,0,0,0,1,0.37231293,1800
0,0,0,0,0,1,0.21111111,2300
0,0,0,0,0,0,0.35454544,4600
0,0,0,0,0,1,0.3145722,905
0,0,0,0,1,0,0.2866213,3000
0,1,0,0,0,0,0.26818183,1500
0,0,0,0,1,0,0.3325065,1200
0,0,0,0,1,0,0.29,4500
0,0,0,0,0,0,0.538587,10400
0,1,0,0,0,0,0.2556818,3900
0,0,0,0,0,1,0.47142857,967
0,0,0,0,0,1,0.32106483,2600
0,0,0,1,0,0,0.3,3100
0,0,0,0,1,0,0.3605442,13700
0,0,1,0,0,0,0.32603306,1400
0,0,0,0,1,0,0.3403409,895
0,1,0,0,0,0,0.31111112,1900
0,0,0,0,1,0,0.38555557,3200
0,0,0,0,1,0,0.36342975,1900
0,0,0,0,0,0,0.25353536,4900
1,0,0,0,0,0,0.21747835,542
0,0,0,0,1,0,0.340625,828
0,1,0,0,0,0,0.31079546,867
0,0,1,0,0,0,0.4143466,1600
0,1,0,0,0,0,0.28650793,2200
0,0,1,0,0,0,0.44,1300
