data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,avg_negative_polarity,shares
0,1,0,0,0,0,-0.259375,1300
0,0,0,1,0,0,-0.215,803
0,0,0,0,1,0,0,939
0,0,0,0,0,0,-0.29794785,748
0,0,0,1,0,0,-0.05,607
0,0,1,0,0,0,-0.20936508,1100
0,0,0,0,1,0,-0.35,511
0,0,0,0,1,0,-0.2361111,2500
0,0,0,0,1,0,-0.175,612
0,0,0,0,1,0,-0.56666666,1200
0,0,0,0,0,0,-1,1800
0,0,0,1,0,0,-0.6875,602
0,0,0,0,1,0,-0.275,11400
0,0,0,0,0,0,-0.37037036,1100
0,0,0,0,1,0,-0.1550926,2500
0,0,0,0,1,0,-0.15,1100
0,0,0,0,0,1,-0.35,1000
0,1,0,0,0,0,-0.28333333,1400
0,0,0,1,0,0,-0.26011905,5600
0,0,0,1,0,0,-0.22287582,2100
0,0,0,1,0,0,0,4900
0,0,1,0,0,0,-0.47569445,3100
0,0,1,0,0,0,-0.2895202,5200
0,0,0,0,0,0,-0.39444444,4700
0,0,0,0,0,1,-0.2546398,7200
0,0,0,0,1,0,-0.1,680
0,0,0,0,1,0,0,2600
0,1,0,0,0,0,-0.15555556,5400
0,0,0,0,0,0,-0.65,1000
0,0,0,0,1,0,-0.1,1800
0,0,0,0,1,0,-0.27142859,1900
0,0,0,0,1,0,-0.124107145,1500
0,0,0,0,1,0,-0.24805556,3300
0,0,0,0,0,0,-0.24768518,1100
0,0,1,0,0,0,-0.125,1100
0,0,1,0,0,0,-0.23981482,1100
0,0,0,0,0,1,-0.2498611,1600
0,0,0,0,1,0,-0.2884127,2400
0,0,0,0,1,0,-0.31785715,765
0,0,0,0,0,0,0,760
0,0,0,0,0,1,-0.22861111,1000
0,0,1,0,0,0,-0.4,668
0,0,0,0,1,0,-0.27083334,849
0,0,0,0,1,0,-0.2025,1100
0,1,0,0,0,0,-0.3765625,2100
0,0,0,0,1,0,-0.27916667,1000
0,0,0,0,1,0,-0.2875,429
0,0,0,0,0,0,0,9100
0,0,1,0,0,0,-0.28300866,1300
0,0,0,0,1,0,-0.15555556,1100
0,0,0,0,1,0,-0.1388889,816
0,1,0,0,0,0,-0.225,913
0,1,0,0,0,0,-0.2375,812
0,1,0,0,0,0,-0.7,2100
0,0,0,1,0,0,-0.23234127,57600
0,0,0,0,1,0,-0.32916668,1600
0,0,0,0,0,0,-0.2375,1300
0,0,0,0,1,0,-0.24959677,1200
0,0,0,0,1,0,0,735
0,0,0,0,0,1,-0.25677082,842
0,1,0,0,0,0,-0.071428575,15200
0,0,0,0,1,0,-0.25,492
0,0,0,0,0,0,-0.3537037,2500
0,0,0,0,1,0,-0.20357142,2900
0,0,1,0,0,0,-0.2050926,593
0,0,0,0,0,0,-0.2761905,753
0,0,0,0,1,0,-0.19583334,1500
0,0,0,0,1,0,-0.17708333,768
0,1,0,0,0,0,-0.260989,1100
0,1,0,0,0,0,-0.45555556,920
1,0,0,0,0,0,-0.325,1700
0,0,0,0,1,0,-0.3016694,1800
0,0,0,0,1,0,0,1200
0,0,0,0,1,0,-0.42132938,3200
0,0,0,0,0,1,-0.23333333,911
0,0,0,0,1,0,-0.5,1100
0,0,0,1,0,0,-0.140625,1200
1,0,0,0,0,0,-0.2777778,2000
1,0,0,0,0,0,-0.24398148,765
0,0,0,0,1,0,-0.22847222,26900
1,0,0,0,0,0,-0.1525,736
1,0,0,0,0,0,-0.41666666,3000
0,0,0,0,0,1,-0.2534722,1400
0,0,1,0,0,0,-0.125,3500
0,0,0,1,0,0,-0.11388889,2000
0,0,0,0,0,0,-0.32344446,1600
0,0,0,0,1,0,-0.16666667,1400
0,0,0,0,1,0,-0.18035714,18400
0,0,1,0,0,0,-0.25986394,1300
0,0,0,0,0,1,-0.2163889,4400
0,0,0,0,1,0,-0.20972222,578
0,1,0,0,0,0,-0.21166667,2200
0,0,1,0,0,0,-0.3342857,626
0,0,0,0,0,1,-0.23977272,1300
0,0,1,0,0,0,-0.125,1600
0,0,0,1,0,0,-0.1235325,28400
0,0,1,0,0,0,-0.20520833,937
0,0,0,0,1,0,-0.1446098,1900
1,0,0,0,0,0,-0.29880953,2400
0,0,1,0,0,0,-0.265,2400
0,0,0,0,1,0,-0.26011905,656
0,0,0,0,0,0,-0.1,3900
0,0,1,0,0,0,-0.24166666,1700
0,0,1,0,0,0,-0.14305556,2300
0,0,0,0,1,0,-0.27222222,1800
0,0,0,1,0,0,-0.30833334,906
0,0,1,0,0,0,-0.28611112,612
1,0,0,0,0,0,-0.35833332,20800
0,1,0,0,0,0,-0.16666667,726
0,0,1,0,0,0,0,2400
0,1,0,0,0,0,-0.296875,1800
0,0,0,0,1,0,-0.23712121,1400
0,0,0,0,0,0,-0.20256944,1100
1,0,0,0,0,0,-0.18877551,1200
0,1,0,0,0,0,-0.15555556,698
0,0,1,0,0,0,-0.3125,3400
0,1,0,0,0,0,0,926
0,1,0,0,0,0,-0.29833335,845
0,0,0,0,0,0,-0.525,3700
0,1,0,0,0,0,-0.060714286,855
0,0,0,0,0,1,-0.30625,838
0,0,0,0,1,0,-0.25,5000
1,0,0,0,0,0,-0.2386574,1200
1,0,0,0,0,0,-0.18829365,2400
0,0,1,0,0,0,-0.26299602,676
0,0,0,0,1,0,-0.15,1700
0,0,1,0,0,0,-0.28333333,2600
0,1,0,0,0,0,-0.2961111,35100
0,0,0,0,0,0,-0.2777778,617900
0,0,1,0,0,0,-0.20962963,2400
0,0,0,0,0,0,-0.05,14500
0,0,0,0,1,0,-0.1875,1300
0,0,0,0,1,0,-0.2815476,4300
0,0,1,0,0,0,-0.32291666,770
0,0,0,0,0,0,-0.25658578,1400
0,0,0,0,0,0,-0.125,2100
0,0,0,0,0,0,-0.43833333,10000
0,0,0,0,0,0,-0.3075,14200
0,0,1,0,0,0,-0.2775,531
0,0,1,0,0,0,-0.1388889,966
0,0,0,1,0,0,-0.31388888,2800
0,0,0,0,0,1,-0.22615741,1600
0,0,0,0,1,0,-0.33888888,2400
0,0,0,0,0,0,-0.19166666,1000
0,1,0,0,0,0,-0.30937168,379
0,0,0,0,1,0,-0.16111112,9600
0,0,1,0,0,0,-0.21851853,1400
0,0,1,0,0,0,-0.45,2800
1,0,0,0,0,0,-0.3099893,3600
0,0,1,0,0,0,-0.27453703,597
0,0,0,0,1,0,-0.31558302,1900
0,0,0,0,1,0,-0.19732143,1200
1,0,0,0,0,0,-0.1875,1000
0,0,0,1,0,0,-0.4,5200
0,1,0,0,0,0,-0.2506313,621
0,0,0,0,0,0,-0.46142858,2900
0,0,0,0,0,1,-0.30961537,1400
0,0,0,0,1,0,-0.25069445,1400
0,0,0,0,0,1,-0.2844982,1600
0,0,0,0,0,0,-0.221875,12800
0,0,0,0,0,0,-0.8,1900
0,1,0,0,0,0,-0.24055555,1100
1,0,0,0,0,0,-0.31055555,972
0,1,0,0,0,0,-0.27878088,2300
0,0,0,0,1,0,-0.24404761,2100
0,0,1,0,0,0,-0.2625,2100
0,0,0,0,1,0,-0.2669147,2000
0,0,0,0,1,0,-0.38055557,1100
1,0,0,0,0,0,-0.16458334,1900
0,0,1,0,0,0,-0.29166666,1000
0,0,1,0,0,0,-0.24131945,2100
0,0,0,0,0,1,-0.26309523,873
0,0,0,0,1,0,-0.15555556,6000
1,0,0,0,0,0,-0.15625,1300
0,0,0,0,0,0,-0.22465278,1200
1,0,0,0,0,0,-0.2962963,1200
0,0,0,0,0,0,0,6900
0,0,0,0,0,0,-0.2281746,1100
0,0,0,0,0,0,-0.1736111,36200
0,0,0,0,1,0,-0.2,13300
0,0,0,0,0,1,-0.24924242,1300
0,0,0,0,0,1,-0.22916667,1000
0,0,0,1,0,0,-0.55625,4500
0,0,0,0,1,0,-0.23055555,3100
0,0,1,0,0,0,-0.20930205,1200
0,0,0,1,0,0,-0.21468253,1900
0,0,1,0,0,0,-0.21666667,3800
0,0,1,0,0,0,-0.1875,2200
0,0,1,0,0,0,-0.29166666,731
0,0,0,1,0,0,-0.37900642,1900
0,0,1,0,0,0,-0.395,956
0,0,0,0,0,0,-0.38265306,1500
0,0,0,1,0,0,-0.3275641,4000
0,0,0,0,0,1,-0.28,2000
0,0,1,0,0,0,-0.33091632,2500
1,0,0,0,0,0,-0.18333334,838
0,0,1,0,0,0,-0.34861112,7400
1,0,0,0,0,0,-0.12916666,801
0,0,1,0,0,0,-0.29722223,1300
0,0,1,0,0,0,-0.36435184,5100
0,0,0,0,1,0,-0.24166666,1600
1,0,0,0,0,0,-0.25407407,3300
0,0,0,0,0,0,-0.28929737,2100
0,0,0,0,0,0,-0.125,1300
0,0,1,0,0,0,-0.353953,1700
0,0,0,0,0,1,-0.27416667,2600
0,0,0,0,1,0,-0.26875,1000
0,0,0,0,0,0,-0.28764287,1200
1,0,0,0,0,0,-0.264899,1300
0,0,0,0,0,0,-0.36818182,949
0,1,0,0,0,0,-0.13035715,2400
1,0,0,0,0,0,-0.21362847,2300
1,0,0,0,0,0,-0.37474206,2200
0,0,0,0,1,0,-0.175,1700
0,0,0,0,0,1,-0.295,2900
0,0,0,0,0,1,-0.16666667,1400
0,0,0,0,0,0,-0.5,13000
0,1,0,0,0,0,-0.38641974,1500
0,0,0,0,1,0,-0.12623717,3400
0,0,0,0,0,0,-0.28993055,889
0,0,1,0,0,0,-0.24603175,3700
0,0,0,0,0,0,-0.34351853,976
1,0,0,0,0,0,-0.38055557,2000
0,0,0,0,0,1,-0.20833333,4500
0,0,1,0,0,0,-0.27916667,3400
0,0,0,0,1,0,-0.2,1900
0,0,0,0,1,0,-0.3172222,5600
0,0,1,0,0,0,-0.20694445,17800
0,0,1,0,0,0,-0.125,2000
0,0,0,0,0,0,-0.525,7700
0,0,0,0,0,1,-0.15185185,3100
0,0,0,0,1,0,-0.2,3800
0,0,0,0,0,0,-0.26858237,1500
0,0,1,0,0,0,-0.5,1800
0,0,0,1,0,0,-0.31611112,2100
0,0,0,1,0,0,0,1600
0,0,0,0,1,0,-0.2,1400
0,0,0,0,0,1,0,1100
0,0,0,0,0,0,-0.6,1500
0,0,0,0,0,1,-0.1,1400
0,0,1,0,0,0,-0.235,1500
0,0,0,0,1,0,-0.22103429,3900
0,0,0,0,0,0,-0.27878788,3000
0,0,0,0,1,0,-0.2975,2900
0,0,0,0,0,1,-0.29166666,1100
0,0,0,0,0,0,-0.425,1800
0,1,0,0,0,0,-0.315377,1600
0,0,0,0,0,0,-0.3155128,1100
0,0,0,0,1,0,-0.15972222,1000
0,0,0,0,1,0,-0.31428573,2100
0,1,0,0,0,0,-0.305,2300
0,0,0,1,0,0,-0.2,1300
1,0,0,0,0,0,-0.20833333,8700
1,0,0,0,0,0,-0.16388889,1300
0,0,0,0,0,1,-0.17833333,674
0,0,0,0,0,0,-0.25057998,24300
0,0,0,0,0,1,-0.29201388,897
0,0,0,0,1,0,-0.18090278,4900
0,0,0,0,0,1,-0.17407407,9700
0,0,1,0,0,0,-0.2563492,951
0,0,0,0,0,0,-0.37824073,1100
0,0,1,0,0,0,-0.26666668,6200
0,0,0,0,0,1,-0.175,983
0,0,1,0,0,0,-0.24583334,1400
0,0,1,0,0,0,-0.17528345,1500
0,0,0,1,0,0,-0.22669753,4900
0,0,0,1,0,0,-0.48333332,1500
0,1,0,0,0,0,-0.18819444,1200
0,0,0,1,0,0,-0.125,1900
0,0,1,0,0,0,-0.25694445,1500
0,0,0,0,1,0,-0.25578704,2000
0,1,0,0,0,0,-0.28611112,1200
0,1,0,0,0,0,-0.18095239,2100
1,0,0,0,0,0,-0.16583334,12000
1,0,0,0,0,0,-0.1875,2900
0,0,1,0,0,0,0,907
0,0,0,0,1,0,-0.33333334,3100
0,0,0,0,0,0,-0.22191358,22200
0,0,0,0,1,0,-0.27660936,1600
0,1,0,0,0,0,0,1300
0,0,0,1,0,0,-0.17777778,3800
0,0,0,0,0,0,-0.25590277,1000
0,0,0,0,1,0,-0.3471688,11200
0,0,0,0,0,0,-0.35925925,3200
1,0,0,0,0,0,-0.15261905,5400
0,0,0,1,0,0,-0.13571429,6400
0,0,0,0,0,1,0,765
0,0,1,0,0,0,-0.1125,821
0,0,0,0,0,1,-0.16666667,1000
0,0,1,0,0,0,-0.30555555,895
0,0,1,0,0,0,-0.3,1300
1,0,0,0,0,0,-0.17916666,1600
0,0,0,0,0,0,-0.32951388,2300
0,0,0,0,1,0,-0.25729167,1600
0,0,0,0,0,0,-0.30663028,2200
0,0,0,1,0,0,-0.11904762,1200
0,0,0,0,1,0,-0.17407407,2800
0,0,0,0,0,1,-0.2638889,2400
0,0,0,0,0,0,-0.5,7600
1,0,0,0,0,0,-0.24166666,8800
0,0,1,0,0,0,-0.18333334,4200
1,0,0,0,0,0,-0.26967594,3800
0,0,0,0,1,0,0,1800
0,0,0,0,0,0,0,2500
0,0,0,1,0,0,-0.235,985
0,0,0,0,0,1,-0.20277777,846
0,1,0,0,0,0,-0.31269842,929
0,0,1,0,0,0,-0.15555556,1500
0,1,0,0,0,0,-0.4,1500
1,0,0,0,0,0,-0.22916667,4000
0,0,0,0,0,0,-0.228125,3300
0,0,0,0,1,0,-0.125,3800
0,0,0,0,1,0,-0.28,1400
0,0,0,0,0,0,-0.35166666,2200
0,0,0,1,0,0,-0.31822917,1800
0,0,0,1,0,0,-0.0875,2300
0,0,0,0,0,0,-0.1,4200
0,0,0,1,0,0,-0.26925924,6200
0,0,0,0,1,0,-0.15185185,22300
1,0,0,0,0,0,-0.20416667,2900
0,0,0,0,1,0,-0.10277778,5300
0,0,1,0,0,0,-0.25833333,1500
0,0,1,0,0,0,-0.3,1000
0,1,0,0,0,0,-0.25,2700
0,0,0,0,1,0,-0.29962122,14400
0,0,0,0,1,0,-0.29375,28300
0,0,1,0,0,0,-0.4375,1300
0,0,0,0,0,1,-0.23333333,4400
0,1,0,0,0,0,-0.25,4300
0,0,0,0,0,0,-0.26753473,7900
0,1,0,0,0,0,-0.165,689
0,0,0,0,1,0,-0.24583334,3500
0,0,0,0,0,1,-0.19065256,901
0,0,0,0,1,0,-0.26185808,5400
0,0,0,0,1,0,-0.17266156,5900
0,0,0,0,0,1,-0.11,2300
0,0,0,0,1,0,0,1500
0,1,0,0,0,0,-0.2790278,1000
0,0,1,0,0,0,0,2300
0,0,0,0,0,0,-0.17800926,3500
0,1,0,0,0,0,-0.38020834,2000
0,0,0,0,1,0,-0.4,1700
0,0,0,0,1,0,-0.28541666,2900
0,0,0,1,0,0,-0.41944444,1500
0,0,0,0,0,0,-0.15555556,3600
0,0,0,0,0,0,-0.1,3400
0,0,0,0,1,0,-0.17685185,3100
0,0,0,0,0,1,-0.19074073,1900
0,0,0,0,1,0,-0.2858165,3800
0,0,0,0,1,0,-0.4625,3000
0,0,1,0,0,0,-0.3,1000
0,1,0,0,0,0,-0.16666667,18300
0,0,0,0,1,0,-0.31412038,2800
0,0,0,1,0,0,-0.25,2000
0,0,1,0,0,0,-0.21916667,2900
0,0,0,0,1,0,-0.25424108,1300
0,0,0,0,0,0,-0.25833333,758
1,0,0,0,0,0,-0.16666667,3100
0,0,0,0,0,0,-0.19375,1200
0,0,0,0,1,0,-0.1625,1600
0,0,0,0,0,0,-0.25,1400
0,0,0,0,0,1,-0.125,3400
0,1,0,0,0,0,-0.23136574,1600
0,0,1,0,0,0,-0.29583332,2700
0,0,0,0,1,0,-0.30625,1500
0,1,0,0,0,0,-0.46089745,2500
0,0,0,0,1,0,-0.2888889,690
0,0,1,0,0,0,-0.1,1400
0,0,1,0,0,0,-0.26875,985
0,0,1,0,0,0,-0.14464286,701
1,0,0,0,0,0,-0.64,36200
0,0,1,0,0,0,-0.3,2300
0,0,1,0,0,0,-0.31851852,954
0,1,0,0,0,0,-0.22164352,1800
0,1,0,0,0,0,-0.2711111,526
0,1,0,0,0,0,-0.2525463,1200
0,0,0,0,1,0,0,2200
0,0,0,0,1,0,-0.23519841,1500
0,0,0,0,1,0,-0.05,2600
1,0,0,0,0,0,-0.23690476,6800
0,1,0,0,0,0,-0.275,6700
0,0,0,0,0,0,-0.29305556,2900
0,0,1,0,0,0,-0.21547619,1300
0,0,0,1,0,0,-0.17037037,3900
0,0,0,0,1,0,-0.14027777,2300
0,0,0,0,0,1,-0.27333334,1500
1,0,0,0,0,0,-0.30039683,2900
0,0,0,0,0,0,-0.30185184,1200
0,0,0,0,0,1,-0.19444445,940
0,1,0,0,0,0,-0.33333334,1200
0,0,0,0,1,0,0,3500
0,0,0,0,0,0,-0.23316239,2500
0,0,0,0,0,0,-0.42619047,839
0,1,0,0,0,0,-0.4540064,3400
0,0,0,0,0,1,-0.3375,2400
0,0,0,0,1,0,-0.2888889,1700
0,0,0,0,0,0,-0.33333334,1500
0,0,0,0,1,0,-0.4,1300
0,0,0,0,1,0,-0.26339287,3300
0,0,0,0,1,0,-0.1875,2400
0,0,0,0,0,1,-0.27440476,3800
0,0,0,0,0,0,-0.22777778,2200
0,0,0,0,1,0,-0.2527568,6900
0,0,0,0,1,0,-0.27380952,1000
0,0,0,0,1,0,-0.19351852,1600
0,0,0,0,1,0,-0.23791486,4500
0,0,0,0,1,0,-0.24607143,1400
0,0,0,0,0,0,-0.20416667,1500
0,0,0,1,0,0,-0.25375,2900
0,0,0,0,1,0,-0.24929792,1400
0,0,0,0,0,0,-0.275,5500
0,0,1,0,0,0,0,1400
0,1,0,0,0,0,-0.14166667,845
0,0,0,0,0,1,-0.45576924,2200
0,1,0,0,0,0,-0.3125,1100
0,0,0,1,0,0,-0.071428575,1300
0,1,0,0,0,0,-0.43498677,1200
0,0,0,0,0,1,-0.30694443,27700
0,0,1,0,0,0,-0.125,3200
0,0,1,0,0,0,-0.4125,838
0,0,0,1,0,0,-0.26747733,2200
0,0,0,0,1,0,0,5900
0,0,1,0,0,0,-0.21547619,2700
0,0,0,0,1,0,-0.17268519,1100
0,0,0,0,1,0,0,1400
0,1,0,0,0,0,-0.36342594,2600
0,0,1,0,0,0,-0.1875,3200
0,0,0,0,0,1,-0.32291666,49000
0,0,0,0,1,0,-0.18888889,2400
0,0,0,1,0,0,0,4400
0,1,0,0,0,0,-0.116798945,994
0,0,0,0,0,0,-0.3123148,9500
0,0,0,0,0,1,-0.3363426,777
0,0,0,0,0,1,-0.3081597,1700
0,0,0,0,1,0,-0.24444444,4300
0,0,0,0,1,0,-0.1640432,1200
0,0,1,0,0,0,-0.16666667,2900
0,0,0,1,0,0,-0.19375,2700
1,0,0,0,0,0,-0.23295455,985
0,1,0,0,0,0,-0.39395425,1000
0,0,1,0,0,0,-0.2,1500
0,0,0,0,1,0,0,1200
0,0,0,0,1,0,-0.24427083,986
1,0,0,0,0,0,-0.31388888,1000
0,0,1,0,0,0,-0.31944445,1700
0,1,0,0,0,0,-0.32455358,1100
0,0,0,0,1,0,-0.20535715,1100
0,0,1,0,0,0,0,772
0,0,0,0,1,0,-0.1621212,2500
0,0,1,0,0,0,-0.35,1500
0,1,0,0,0,0,-0.18719135,812
0,1,0,0,0,0,-0.3129487,1100
0,0,0,0,1,0,-0.27884614,1100
0,0,0,0,0,1,-0.13101852,1800
0,0,0,0,0,1,-0.26574075,962
0,1,0,0,0,0,-0.22551587,1100
1,0,0,0,0,0,-0.13973214,1200
0,0,0,0,1,0,-0.30714285,1100
0,0,0,0,0,1,-0.4,3300
1,0,0,0,0,0,-0.20555556,16400
0,0,0,0,1,0,-0.2,918
0,1,0,0,0,0,-0.25833333,1200
0,0,0,0,1,0,-0.20183532,20600
0,0,0,0,0,1,-0.23385416,1200
0,0,0,0,1,0,-0.29583332,1900
0,0,1,0,0,0,-0.14910714,2300
0,0,0,0,0,0,-0.31292328,899
0,0,0,0,0,0,-0.4175,1800
0,0,0,0,1,0,-0.24047619,1100
0,0,0,0,1,0,-0.28555995,2800
0,0,0,0,0,1,0,1300
0,0,0,0,1,0,-0.125,2800
0,0,0,0,0,1,-0.23333333,2000
0,0,0,0,0,0,-0.4925926,852
0,0,0,0,0,1,-0.16018519,2200
0,0,0,0,1,0,-0.2163889,6000
1,0,0,0,0,0,-0.21837607,1100
0,0,1,0,0,0,-0.225,2800
0,0,0,0,1,0,-0.4,17700
0,0,1,0,0,0,-0.3,3800
0,0,0,0,1,0,-0.22080027,1400
0,0,0,0,0,1,-0.18541667,918
0,0,0,0,1,0,-0.13472222,2900
0,0,0,0,0,1,-0.31215277,2100
0,0,0,0,1,0,-0.20119047,10700
0,0,0,0,0,0,-0.3556818,1500
0,0,0,1,0,0,-0.2529329,12400
0,0,0,0,0,0,-0.48055556,4300
0,0,1,0,0,0,-0.23273809,1400
0,0,0,0,1,0,-0.30729166,10900
0,1,0,0,0,0,-0.39044118,2000
0,0,0,0,0,0,-0.26858237,1100
0,0,0,0,0,0,-0.1875,1500
0,0,0,1,0,0,-0.30944446,1600
0,0,0,0,0,0,-0.5,1100
1,0,0,0,0,0,-0.22361112,1100
0,0,1,0,0,0,-0.17638889,3000
0,0,0,0,0,1,-0.19070512,1300
0,0,1,0,0,0,-0.26739419,11900
0,0,0,1,0,0,-0.41666666,1500
0,0,1,0,0,0,-0.2625,949
0,0,1,0,0,0,-0.14583333,1500
0,1,0,0,0,0,-0.31904763,877
0,0,0,0,0,0,-0.3951389,1900
0,0,0,0,1,0,-0.22777778,3800
0,0,0,0,1,0,-0.22333333,2100
0,0,0,0,1,0,-0.2563889,1700
0,1,0,0,0,0,-0.31548414,1200
0,0,0,1,0,0,-0.16666667,15200
0,0,0,0,0,0,-0.5,1100
0,0,1,0,0,0,-0.2345238,1200
1,0,0,0,0,0,-0.19234695,2200
0,0,0,0,0,1,-0.26,753
0,1,0,0,0,0,-0.36215279,31400
0,1,0,0,0,0,-0.4,10600
0,1,0,0,0,0,-0.37142858,1600
0,0,1,0,0,0,-0.17333333,1400
0,1,0,0,0,0,-0.4192857,768
0,0,1,0,0,0,-0.5,1100
0,1,0,0,0,0,-0.38333333,1500
0,0,0,0,1,0,-0.23035714,12300
0,0,0,0,1,0,-0.18680556,1100
0,1,0,0,0,0,-0.50416666,1200
0,0,0,0,0,1,-0.18980393,1100
0,0,0,0,0,0,-0.22972222,2600
0,0,1,0,0,0,-0.33125,1400
0,0,0,0,1,0,-0.13452381,2900
0,1,0,0,0,0,-0.13105413,1300
0,0,0,0,0,0,-0.35288462,1200
0,1,0,0,0,0,-0.4669173,3800
0,0,0,0,1,0,-0.3,1700
0,0,0,0,1,0,-0.4125,980
0,1,0,0,0,0,-0.36666667,2000
0,0,0,0,0,1,-0.116111115,3400
0,0,0,0,0,0,-0.33,5100
0,0,0,1,0,0,-0.36666667,1600
0,0,1,0,0,0,-0.18333334,946
0,1,0,0,0,0,-0.4,1500
0,0,0,0,0,1,-0.18444444,2100
0,0,0,1,0,0,-0.2875,1700
0,0,1,0,0,0,-0.31205907,1300
0,0,0,0,0,0,-0.4,2100
0,0,0,0,0,1,-0.14404762,1100
0,0,0,0,0,1,-0.18898809,1900
0,0,0,0,0,1,-0.33046874,2000
0,0,0,1,0,0,-0.12916666,2100
0,0,0,0,1,0,-0.05,979
0,0,0,0,1,0,-0.25,5400
0,0,0,0,0,1,-0.375,1200
0,0,0,0,0,1,-0.28015873,1100
0,0,1,0,0,0,-0.33073592,2100
0,0,0,0,0,0,-0.43711028,1000
0,0,0,0,1,0,-0.3125,750
0,0,0,1,0,0,-0.23333333,2000
0,0,0,0,0,0,-0.39336652,4200
0,0,1,0,0,0,-0.3631313,871
0,0,0,1,0,0,-0.35,1200
0,0,0,0,0,1,-0.27232143,1600
1,0,0,0,0,0,-0.30400327,1400
1,0,0,0,0,0,-0.16875,1800
0,0,0,0,1,0,-0.2523148,1800
0,1,0,0,0,0,-0.33194444,965
0,0,0,0,1,0,-0.32160494,1800
0,0,0,0,1,0,-0.5,2700
0,0,0,0,0,0,-1,3000
0,0,0,0,0,0,-0.42916667,4900
0,0,1,0,0,0,-0.125,2100
0,0,0,0,1,0,-0.19957265,1600
0,0,0,1,0,0,-0.221875,2400
0,1,0,0,0,0,-0.35694444,6300
0,0,0,0,1,0,-0.29739583,3600
0,0,0,0,0,0,-0.2888889,2200
0,0,1,0,0,0,-0.29375,2000
0,1,0,0,0,0,-0.3792735,1100
0,0,0,0,0,1,-0.20833333,2200
0,1,0,0,0,0,-0.625,1300
0,1,0,0,0,0,-0.1765625,4200
0,0,0,0,0,0,-0.15555556,1200
0,0,0,0,0,1,-0.125,2500
0,1,0,0,0,0,-0.22083333,10300
0,0,1,0,0,0,-0.12857144,2000
1,0,0,0,0,0,-0.325,852
0,0,0,0,0,0,-0.3572619,4200
1,0,0,0,0,0,-0.14722222,1700
0,0,0,0,0,1,-0.25648147,7900
0,0,0,0,0,0,-0.40520832,9700
0,0,0,0,0,0,-0.28611112,1200
0,0,0,0,0,1,-0.18571429,1500
0,0,0,0,1,0,-0.32222223,2100
0,0,0,0,1,0,-0.19375,1400
1,0,0,0,0,0,-0.32222223,1800
0,1,0,0,0,0,-0.41458333,1700
0,0,0,1,0,0,-0.4541088,782
0,1,0,0,0,0,-0.30625,1000
0,0,0,0,0,0,-0.15,3900
0,0,0,0,1,0,-0.1952381,1800
0,1,0,0,0,0,-0.25462964,1100
1,0,0,0,0,0,-0.3,2400
0,0,0,0,0,0,-0.5,1600
0,0,0,0,1,0,-0.29,924
0,1,0,0,0,0,-0.25030863,1400
1,0,0,0,0,0,-0.25934345,2500
0,0,1,0,0,0,0,1700
1,0,0,0,0,0,-0.15416667,2000
0,0,0,0,1,0,-0.2373545,903
0,0,0,0,1,0,-0.37777779,3300
0,0,0,1,0,0,-0.23198412,1700
0,0,0,1,0,0,-0.25281498,11300
0,1,0,0,0,0,-0.21408731,1200
0,0,0,0,1,0,-0.15,1200
0,0,0,0,1,0,-0.21555555,1800
0,0,1,0,0,0,-0.22619048,935
0,1,0,0,0,0,-0.23449074,979
0,1,0,0,0,0,-0.29833335,1000
0,0,0,0,1,0,-0.3028319,1700
0,1,0,0,0,0,-0.175,944
0,1,0,0,0,0,-0.21928571,2300
0,0,0,0,0,0,-0.30194443,1300
0,0,0,0,0,1,-0.17648149,1100
0,0,0,0,0,0,-0.21619755,10800
0,0,0,0,0,0,-0.375,1300
0,0,0,1,0,0,-0.23141025,2800
0,0,1,0,0,0,-0.21111111,1400
0,0,0,0,0,0,-0.3351111,4200
0,0,0,0,0,1,-0.21410257,3500
0,1,0,0,0,0,-0.29166666,942
0,0,0,0,0,1,-0.21707876,1200
0,0,0,1,0,0,-0.26666668,1800
0,0,0,0,1,0,-0.33333334,905
0,0,0,0,1,0,-0.4875,1100
0,0,1,0,0,0,-0.125,1600
1,0,0,0,0,0,-0.36365741,22300
0,0,0,1,0,0,-0.37738094,6200
0,0,0,0,0,0,-0.19775641,2700
0,0,0,0,1,0,-0.3686508,1200
0,0,0,0,0,0,-0.29891977,1100
0,0,0,0,1,0,-0.1747449,1800
1,0,0,0,0,0,-0.196875,990
0,1,0,0,0,0,-0.2984375,2400
1,0,0,0,0,0,-0.16262627,1400
0,0,0,0,0,1,-0.4,2600
0,0,0,0,0,1,0,802
0,0,0,0,1,0,-0.21483427,2500
0,0,0,0,0,1,-0.19861111,1900
0,0,0,0,1,0,-0.3,3200
0,0,0,0,0,1,-0.21527778,1100
0,0,0,1,0,0,0,11600
0,0,0,1,0,0,-0.34035948,3500
0,0,1,0,0,0,-0.23954082,1600
0,0,1,0,0,0,-0.23939393,6600
0,1,0,0,0,0,-0.38697633,2200
0,0,0,0,1,0,-0.31227678,1900
0,0,0,1,0,0,-0.28333333,2100
0,1,0,0,0,0,-0.21666667,7900
0,0,1,0,0,0,-0.19833334,2000
0,1,0,0,0,0,-0.11666667,14700
0,0,0,0,0,0,-0.290625,2900
0,0,0,0,0,0,-0.31728396,4000
